Article_Id,Content
582a051e95d0e0204d5605f1,"The New Jersey band debuted at the top of the Billboard chart, while Rae Strummard hit a new peak thanks to millions of streams."
582a005f95d0e0204d5605e5,"By the end of this week, all blood banks in the continental United States must begin testing donated blood for contamination with the virus."
5829ff2e95d0e0204d5605e1,Some of the parts of the government that Mr. Trump promised to dismantle if he was elected.
5829fd2c95d0e0204d5605db,Senior correspondent Susan Chira is writing about gender for The New York Times. What should she write about? Share your experiences and questions.
5829fcbf95d0e0204d5605da,People took to Twitter to lament what they said was a frightening normalization of the fringe views that Mr. Bannon promoted as the chairman of Breitbart News.
5829fc7295d0e0204d5605d5,The latest wave of new titles provides us with time-efficient high-mindedness.
5829fba995d0e0204d5605d2,"The slapstick comedy will begin previews March 9 and open on April 2 at the Lyceum Theater, the producers said Monday."
5829fb0b95d0e0204d5605d0,"The soprano performed a powerful program at the Metropolitan Opera that focused on the Underground Railroad, and rewarded the audience with five encores."
5829fa8795d0e0204d5605ce,"Lampard will leave New York City F.C. when his contract expires in December, ending his late-starting and largely exasperating two-year M.L.S. tenure."
5829f95595d0e0204d5605ca,"Join Susan Chira and Claire Cain Miller, from the Upshot, for a conversation about gender issues around the 2016 election and beyond."
5829f94d95d0e0204d5605c9,"The Chinese market is dominated by Douban, which exposes users to thousands of bands around the world and is essential to China’s own music scene."
5829f93a95d0e0204d5605c8,Spoilers abound in these seven articles about Sunday night’s episode.
5829f83695d0e0204d5605c4,"Analysts who track U.S. extremist groups have expressed alarm at the president-elect’s use of the word, a staple of antigovernment conspiracy theories."
5829f70995d0e0204d5605c2,"Amid rising attacks on members of minority groups across the United States, refugees find themselves comparing the threats they fled to those that might still emerge."
5829f65795d0e0204d5605c0,"The announcement is no surprise to climate scientists, as experts at NASA had already projected that the year would be the third bringing record heat."
5829f5c795d0e0204d5605bd,Donald J. Trump’s newly minted chief of staff was dead wrong in 2008 — but his predictions may have proved prescient in 2016.
5829f4b595d0e0204d5605b9,"Most devices connect to the television through an HDMI port, but you can find gear to work with the composite connections used by legacy TV sets."
5829f39d95d0e0204d5605b5,"Answers are hard to come by, because the movement that elected Donald Trump is based in part on hostility to the “establishment,” including big banks."
5829f35995d0e0204d5605b0,"As millennials ascend within business and professional groups, industry conventions are adding community service to their meeting agendas."
5829f2c295d0e0204d5605ae,We protect our Social Security numbers but freely hand out the mobile number. That’s probably a mistake.
5829f01095d0e0204d5605a4,"After getting the presidential election wrong, some top ad executives are advocating direct communication and a greater reliance on emotional pleas over reasoning."
5829ef6695d0e0204d5605a3,"As I commute by train and subway during the cold and flu season, can I cut my risk of infections by breathing through the mouth rather than through the nose?"
5829ee5f95d0e0204d5605a0,The seemingly set-in-stone list has important clues about the president-elect’s judicial priorities. It also contains a few surprises.
5829ec4f95d0e0204d56059b,
5829ec0a95d0e0204d56059a,"Building a memoir, one decision at a time."
5829eb1295d0e0204d560597,"A developer hopes sensational views will overcome a so-so location at One Manhattan Square, a new project that nearly abuts the F.D.R. Drive."
5829eb0a95d0e0204d560596,"Americans are donning the household item amid fears of abuse against minorities, immigrants, women and members of the L.G.B.T. community."
5829ea3d95d0e0204d560591,Americans aren’t just divided after the election. We’re divided over whether we all have the same standing as Americans.
5829e81995d0e0204d56058e,Long waits at polling places disparately impact poor and minority voters.
5829e58495d0e0204d560587,"Like the outcome of the presidential election, investing can have unpredictable results because no one has any idea what the future holds."
5829e37e95d0e0204d560580,The founders of Fresh turned a Hudson Valley landmark into a popular place to grab a bite. They share a muffin recipe with T.
5829e37495d0e0204d56057f,How to make the new bakery and cafe’s seasonal breakfast treat.
5829e1e795d0e0204d56057c,"My colleagues Wesley Morris and Jenna Wortham came into the kitchen for a talk and some turkey, a bird we should be eating way more often."
5829df8b95d0e0204d560573,"Carlos Oviedo, who lost his job and fell behind on bills when his sister became sick, is taking job-training classes while working to save money for his education."
5829dc0b95d0e0204d560568,Higher vitamin D levels may be especially important among premenopausal women with breast cancer.
5829db3995d0e0204d560563,Times investigative journalists provide insight into their reporting on the human cost of America’s post-9/11 interrogation practices.
5829d95995d0e0204d560560,"In an era dominated by passing, Elliott, a Dallas rookie, has passed the 1,000-yard barrier and put himself in the conversation for the M.V.P. Award."
5829d91a95d0e0204d56055e,
5829d71195d0e0204d56055b,"“I still can’t believe I’m standing here; it’s a dream,” Mr. Chan said. Anne V. Coates, Lynn Stalmaster and Frederick Wiseman also received awards."
5829d5f695d0e0204d560559,The network is hoping its new mini-series from Ron Howard and Brian Grazer will attract some much-need hype and help it to become a must-have channel for younger consumers.
5829d3c595d0e0204d560553,"A reissue of “Out of Time,” with demos, an acoustic live recording and eight videos, is out on Friday. And Mr. Stipe is producing an album by Fischerspooner."
5829d0be95d0e0204d560545,The country’s politicians say they want to reduce greenhouse-gas emissions while planning to build new coal mines.
5829d03895d0e0204d560544,Shares of Harman International soared after the company agreed to be acquired by Samsung Electronics.
5829ce5b95d0e0204d560540,The boutique investment bank said that it was acquiring Tudor Pickering Holt & Company to greatly expand its expertise in energy transactions.
5829ce3495d0e0204d56053f,The Chinese prefer a relationship with a United States that doesn’t impose its values on the world.
5829cd3f95d0e0204d560539,Bicycle riders fight a daily battle for space with cars and drivers.
5829c9a395d0e0204d560530,The militants have widespread support from a populace that has lost faith in dialogue to resolve differences with the Indian government.
5829c3f695d0e0204d560521,"The gathering was meant to be a celebration of big data and strategic wizardry, but after Donald J. Trump’s surprise win, “it’s like we’re at a funeral.”"
5829c3ce95d0e0204d560520,A review of the election includes a look at Hillary Clinton’s struggles with blue-collar whites and why you can’t always trust exit polls.
5829bf5c95d0e0204d560513,The president-elect skipped the harsh rhetoric on trade used in the campaign and predicted “one of the strongest relationships” for the U.S. and China.
5829bbc495d0e0204d56050c,"Last month, the agencies participated in a simulation of an asteroid crashing into Earth."
5829bbc095d0e0204d56050b,"Thousands of public servants face a quandary: to resign or to remain. They should stay, for their fellow citizens."
5829b78c95d0e0204d560503,"Monday: Experimenting with free community college, another law enforcement officer is fatally shot, and catching a glimpse of the so-called supermoon."
